"Vitanje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Vitanje";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;96;265;191;422;118;369;z;z;z;z;z;z
"Vitanje";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;60;184;26;57;41;153;z;z;z;z;z;z
"Vuzenica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Vuzenica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Vuzenica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Vuzenica";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Vuzenica";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Vuzenica";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Vuzenica";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Vuzenica";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Železniki";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";248;609;196;325;346;1090;427;1107;373;859;269;523;536;1226;626;1366
"Železniki";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";110;270;93;185;26;78;62;94;92;208;164;352;268;675;406;1146
"Železniki";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;z;z;z;z;z;z;z;z;z;z
"Železniki";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Železniki";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Železniki";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Železniki";"Ostali nastanitveni objekti";"DOMAÈI";238;587;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Železniki";"Ostali nastanitveni objekti";"TUJI";100;248;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Žirovnica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";578;1464;405;800;482;649;876;1078;1112;1378;1607;2170;2054;2735;1923;2236
"Žirovnica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";211;841;282;599;377;427;609;654;681;748;655;779;1523;2691;1937;3420
"Žirovnica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Žirovnica";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;-;-;z;z;z;z;z;z;z;z;z;z
"Žirovnica";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Žirovnica";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Žirovnica";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Žirovnica";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"OBMORSKE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";274625;1040241;288896;1111880;259331;977842;265112;974671;251040;905492;246235;882494;252664;877911;270136;930772
"OBMORSKE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";338012;1115390;311126;1041414;299936;1003299;336149;1130721;345931;1145603;342588;1149771;372811;1190850;390270;1232331
"OBMORSKE OBÈINE";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";173772;593642;184064;657523;163918;586888;167218;591558;153970;532937;156575;540263;162699;540539;171065;555193
"OBMORSKE OBÈINE";"Hoteli in podobni nastanitveni objekti";"TUJI";280953;927083;254836;863991;242418;827313;267269;927545;269772;911597;265922;910870;286995;924394;298760;946486
"OBMORSKE OBÈINE";"Kampi";"DOMAÈI";37284;147976;38656;152495;33153;124658;35185;135034;35375;134923;30510;114747;27386;104922;33649;136844
"OBMORSKE OBÈINE";"Kampi";"TUJI";23067;76181;23258;68533;22837;65985;26808;75804;28154;82831;28719;81216;31892;94340;30665;92195
"OBMORSKE OBÈINE";"Ostali nastanitveni objekti";"DOMAÈI";63569;298623;66176;301862;62260;266296;62709;248079;61695;237632;59150;227484;62579;232450;65422;238735
"OBMORSKE OBÈINE";"Ostali nastanitveni objekti";"TUJI";33992;112126;33032;108890;34681;110001;42072;127372;48005;151175;47947;157685;53924;172116;60845;193650
"Ankaran/Ancarano";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;42284;172473
"Ankaran/Ancarano";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;24812;92855
"Ankaran/Ancarano";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Ankaran/Ancarano";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Ankaran/Ancarano";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Ankaran/Ancarano";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Ankaran/Ancarano";"Ostali nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;16813;72182
"Ankaran/Ancarano";"Ostali nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;7608;31238
"Izola/Isola";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";51865;250186;53621;257096;50796;233113;52413;230424;49207;197491;49939;205119;46913;195148;50711;212599
"Izola/Isola";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";42125;138446;41634;130542;35252;116463;40089;129886;39229;129608;37087;123735;40577;133551;41151;135298
"Izola/Isola";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Izola/Isola";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Izola/Isola";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Izola/Isola";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Izola/Isola";"Ostali nastanitveni objekti";"DOMAÈI";13860;66869;14327;67493;11615;52401;11012;45109;9664;35382;10307;38148;10171;38783;10796;39698
"Izola/Isola";"Ostali nastanitveni objekti";"TUJI";7242;19281;6897;18515;6072;18723;6510;17276;7743;22244;8795;27286;9040;27781;9786;29819
"Koper/Capodistria";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";58745;246516;61846;249979;55251;218920;56832;221961;58284;224770;51905;197193;53740;198629;21677;55079
"Koper/Capodistria";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";38646;127391;37704;115453;34691;98586;36458;107984;41625;126420;45290;136501;59520;173720;34379;86009
"Koper/Capodistria";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;16888;43272
"Koper/Capodistria";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;26373;62247
"Koper/Capodistria";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;-;-
"Koper/Capodistria";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;-;-
"Koper/Capodistria";"Ostali nastanitveni objekti";"DOMAÈI";17349;95090;14986;82820;14006;68560;16649;74238;18534;79509;17686;74222;19283;80070;4789;11807
"Koper/Capodistria";"Ostali nastanitveni objekti";"TUJI";2563;9113;2366;10426;2314;8903;4330;15510;8718;31798;9688;33444;13664;45674;8006;23762
"Piran/Pirano";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";164015;543539;173429;604805;153284;525809;155867;522286;143549;483231;144391;480182;152011;484134;155464;490621
"Piran/Pirano";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";257241;849553;231788;795419;229993;788250;259602;892851;265077;889575;260211;889535;272714;883579;289928;918169
"Piran/Pirano";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";109958;329982;115896;380584;100720;323755;104093;333624;95031;306437;99855;316602;106240;327516;108716;327737
"Piran/Pirano";"Hoteli in podobni nastanitveni objekti";"TUJI";223443;743576;198470;693771;193930;683774;216791;772403;220714;762608;217463;763677;227741;753204;240898;778139
"Piran/Pirano";"Kampi";"DOMAÈI";21697;76893;20670;72672;15925;56719;16726;59930;15021;54053;13379;48466;12646;43021;13724;47836
"Piran/Pirano";"Kampi";"TUJI";9611;22245;9549;21699;9768;22101;11579;25862;12819;29834;13284;28903;13753;31714;13585;31199
"Piran/Pirano";"Ostali nastanitveni objekti";"DOMAÈI";32360;136664;36863;151549;36639;145335;35048;128732;33497;122741;31157;115114;33125;113597;33024;115048
"Piran/Pirano";"Ostali nastanitveni objekti";"TUJI";24187;83732;23769;79949;26295;82375;31232;94586;31544;97133;29464;96955;31220;98661;35445;108831
"LJUBLJANA";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";25738;46579;23146;37652;20651;34746;20194;33869;20926;33769;24541;40735;27935;44839;31718;50012
"LJUBLJANA";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";365693;730668;344222;649953;372359;704707;404969;760777;437601;822926;478754;908036;534278;977090;624128;1136179
"LJUBLJANA";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";21223;35705;20252;30434;16749;26005;16212;25295;16955;25864;19870;32064;21865;32438;23674;34640
"LJUBLJANA";"Hoteli in podobni nastanitveni objekti";"TUJI";327029;625407;307039;555878;303394;559288;329532;601500;352839;642276;374401;705676;420814;756191;481733;866228
"LJUBLJANA";"Kampi";"DOMAÈI";z;z;z;z;203;368;107;184;140;211;609;1048;135;467;91;173
"LJUBLJANA";"Kampi";"TUJI";z;z;z;z;15859;26796;16375;28119;17600;31780;17103;27839;17539;28832;19530;34430
"LJUBLJANA";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;3699;8373;3875;8390;3831;7694;4062;7623;5935;11934;7953;15199
"LJUBLJANA";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;53106;118623;59062;131158;67162;148870;87250;174521;95925;192067;122865;235521
"Ljubljana";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";25738;46579;23146;37652;20651;34746;20194;33869;20926;33769;24541;40735;27935;44839;31718;50012
"Ljubljana";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";365693;730668;344222;649953;372359;704707;404969;760777;437601;822926;478754;908036;534278;977090;624128;1136179
"Ljubljana";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";21223;35705;20252;30434;16749;26005;16212;25295;16955;25864;19870;32064;21865;32438;23674;34640
"Ljubljana";"Hoteli in podobni nastanitveni objekti";"TUJI";327029;625407;307039;555878;303394;559288;329532;601500;352839;642276;374401;705676;420814;756191;481733;866228
"Ljubljana";"Kampi";"DOMAÈI";z;z;z;z;203;368;107;184;140;211;609;1048;135;467;91;173
"Ljubljana";"Kampi";"TUJI";z;z;z;z;15859;26796;16375;28119;17600;31780;17103;27839;17539;28832;19530;34430
"Ljubljana";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;3699;8373;3875;8390;3831;7694;4062;7623;5935;11934;7953;15199
"Ljubljana";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;53106;118623;59062;131158;67162;148870;87250;174521;95925;192067;122865;235521
"MESTNE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";61419;135707;54712;120030;53797;116103;56832;121447;53951;114088;51746;107821;52455;104229;59969;120436
"MESTNE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";205733;429551;195041;415109;196635;398354;220739;459099;240226;509659;245201;496370;263065;516370;298264;581274
"MESTNE OBÈINE";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";52039;116452;45082;100165;46034;99875;48559;104409;43646;91268;40511;82638;41706;79147;47780;92058
"MESTNE OBÈINE";"Hoteli in podobni nastanitveni objekti";"TUJI";191555;392542;182259;379569;184509;367354;205049;416523;219009;454323;220761;433830;239190;457246;265725;506991
"MESTNE OBÈINE";"Kampi";"DOMAÈI";z;z;z;z;333;565;354;595;391;1055;455;1138;653;1495;991;2130
"MESTNE OBÈINE";"Kampi";"TUJI";z;z;z;z;2771;6278;3928;9405;3237;8228;4397;11321;4245;9356;5278;10654
"MESTNE OBÈINE";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;7430;15663;7919;16443;9914;21765;10780;24045;10096;23587;11198;26248
"MESTNE OBÈINE";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;9355;24722;11762;33171;17980;47108;20043;51219;19630;49768;27261;63629
"Celje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";7743;15274;6112;12426;6221;11168;6414;11050;6251;11451;5824;11029;6601;11120;6993;13376
"Celje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";14215;30721;11127;24531;14068;28468;16298;34283;15678;34255;14731;31202;14826;28434;18176;38471
"Celje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";7337;14236;5693;11354;5627;10049;5587;9607;5361;9487;4821;8865;5184;8802;5946;11073
"Celje";"Hoteli in podobni nastanitveni objekti";"TUJI";14003;30237;10909;24045;13282;26816;14189;29119;14202;30243;12651;25325;12857;23918;15276;29870
"Celje";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Celje";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Celje";"Ostali nastanitveni objekti";"DOMAÈI";406;1038;419;1072;594;1119;827;1443;890;1964;1003;2164;z;z;z;z
"Celje";"Ostali nastanitveni objekti";"TUJI";212;484;218;486;786;1652;2109;5164;1476;4012;2080;5877;z;z;z;z
"Kranj";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";2971;4834;3128;5621;2844;4778;3148;5578;2865;5206;3913;7459;4604;8827;4689;8918
"Kranj";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";13598;27179;12779;28181;14447;27266;15913;29035;17117;31278;27547;48700;31081;53445;38363;64123
"Kranj";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";2264;3484;2232;3755;2116;3359;2222;3628;1998;3313;2503;5039;3315;5732;3099;5456
"Kranj";"Hoteli in podobni nastanitveni objekti";"TUJI";11978;23550;11380;23577;12719;23204;14129;24951;15156;26778;24035;41888;27139;45967;32995;53144
"Kranj";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kranj";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Kranj";"Ostali nastanitveni objekti";"DOMAÈI";707;1350;896;1866;728;1419;926;1950;867;1893;1410;2420;1289;3095;1590;3462
"Kranj";"Ostali nastanitveni objekti";"TUJI";1620;3629;1399;4604;1728;4062;1784;4084;1961;4500;3512;6812;3942;7478;5368;10979
"Maribor";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";21314;57547;19737;51178;18941;49989;19738;50265;20374;47527;18990;42110;17519;34921;20885;41744
"Maribor";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";68736;147538;70556;152437;68284;144019;80663;173879;103219;221947;96221;190696;103900;204525;121838;243419
"Maribor";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";16243;48374;15643;44126;17008;46361;17834;46006;z;z;15443;34734;14537;29456;17221;34710
"Maribor";"Hoteli in podobni nastanitveni objekti";"TUJI";64613;136958;67439;144495;65525;136307;76709;159659;z;z;85809;164528;93825;179191;107404;211854
"Maribor";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Maribor";"Kampi";"TUJI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Maribor";"Ostali nastanitveni objekti";"DOMAÈI";5071;9173;4094;7052;z;z;1904;4259;z;z;z;z;z;z;z;z
"Maribor";"Ostali nastanitveni objekti";"TUJI";4123;10580;3117;7942;z;z;3954;14220;z;z;z;z;z;z;z;z
"Murska Sobota";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";8713;16596;6767;12873;7415;13640;7933;15480;6617;12788;6174;11758;5956;12502;7117;15442
"Murska Sobota";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";6561;14545;5325;14388;4916;10921;7656;14441;6309;14032;4987;10808;4579;9857;4012;9554
"Murska Sobota";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Murska Sobota";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Murska Sobota";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Murska Sobota";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Murska Sobota";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Murska Sobota";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Nova Gorica";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";7686;16353;5466;11462;4983;8458;4894;9460;5358;10581;5504;9790;6101;9779;6971;11021
"Nova Gorica";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";68819;130014;65882;123518;66714;122708;69226;135736;66486;130206;69745;129186;78523;144000;83889;151345
"Nova Gorica";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";6618;13141;4461;8581;4534;7390;4429;8308;4890;9300;5126;8842;5692;8616;6186;9161
"Nova Gorica";"Hoteli in podobni nastanitveni objekti";"TUJI";63811;115149;62512;113640;64265;116320;66188;127382;63980;122516;67192;121575;76287;137569;80128;142152
"Nova Gorica";"Kampi";"DOMAÈI";491;1685;372;1269;30;89;z;z;48;100;48;54;78;99;101;157
"Nova Gorica";"Kampi";"TUJI";3929;12528;2341;7528;1812;4902;z;z;1769;6015;2012;6455;1518;3900;1956;4467
"Nova Gorica";"Ostali nastanitveni objekti";"DOMAÈI";577;1527;633;1612;419;979;z;z;420;1181;330;894;331;1064;684;1703
"Nova Gorica";"Ostali nastanitveni objekti";"TUJI";1079;2337;1029;2350;637;1486;z;z;737;1675;541;1156;718;2531;1805;4726
"Novo mesto";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";8146;15101;8801;16952;8676;16350;10068;19616;7169;14688;5442;10144;5644;10669;7724;13631
"Novo mesto";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";22496;49528;19936;46336;19757;42488;21715;46252;21542;49405;21720;55445;20144;45912;22240;46810
"Novo mesto";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";6989;12546;7119;13423;6842;12728;8166;15896;5344;11284;3813;7200;4238;8200;5908;10589
"Novo mesto";"Hoteli in podobni nastanitveni objekti";"TUJI";20441;44499;16769;37483;16814;34810;18412;39347;17896;41612;18193;46901;16856;36699;18148;38952
"Novo mesto";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Novo mesto";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Novo mesto";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Novo mesto";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Slovenj Gradec";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";2336;5329;2280;5119;2808;8288;2798;6652;3541;8500;4084;11309;4551;13833;3900;13414
"Slovenj Gradec";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";3314;12116;3009;11854;2658;11332;3339;12550;3922;14137;4122;16593;3694;14667;3929;15059
"Slovenj Gradec";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;1984;4479;1709;5351;1676;4228;1544;3854;1941;4550;2549;5905;z;z
"Slovenj Gradec";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;2813;11137;2456;10648;3094;11333;3032;11199;2920;11806;2726;11319;z;z
"Slovenj Gradec";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Slovenj Gradec";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;z;z
"Slovenj Gradec";"Ostali nastanitveni objekti";"DOMAÈI";z;z;296;640;1099;2937;1122;2424;1997;4646;2143;6759;2002;7928;1771;7775
"Slovenj Gradec";"Ostali nastanitveni objekti";"TUJI";z;z;196;717;202;684;245;1217;890;2938;1202;4787;968;3348;804;3552
"Velenje";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";2510;4673;2421;4399;1909;3432;1839;3346;1776;3347;1815;4222;1479;2578;1690;2890
"Velenje";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";7994;17910;6427;13864;5791;11152;5929;12923;5953;14399;6128;13740;6318;15530;5817;12493
"Velenje";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";2272;4077;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Velenje";"Hoteli in podobni nastanitveni objekti";"TUJI";7100;16034;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Velenje";"Kampi";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Velenje";"Kampi";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Velenje";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;114;212;90;191;z;z
"Velenje";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;191;343;197;404;z;z
"DRUGE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";74346;195365;77613;195675;97328;241926;97385;240267;95843;235691;96018;235384;93937;226140;103426;242437
"DRUGE OBÈINE";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";213567;436639;194544;370490;199852;351369;204180;361494;205487;375173;217895;380708;236769;408221;263550;458245
"DRUGE OBÈINE";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";46137;109795;37328;87051;45868;99578;41927;92422;39295;84401;39139;83368;39570;81781;41761;84880
"DRUGE OBÈINE";"Hoteli in podobni nastanitveni objekti";"TUJI";168628;326343;150270;259140;157722;256311;156599;256438;152192;247383;162712;253582;170005;265242;187664;291196
"DRUGE OBÈINE";"Kampi";"DOMAÈI";4211;12325;6340;17581;6595;17035;8898;20209;9585;24375;8871;24569;6498;19509;9908;30138
"DRUGE OBÈINE";"Kampi";"TUJI";23280;57804;19868;52101;10425;28077;18075;38999;13020;37546;11738;31873;12489;34967;16223;44683
"DRUGE OBÈINE";"Ostali nastanitveni objekti";"DOMAÈI";23998;73245;33945;91043;44865;125313;46560;127636;46963;126915;48008;127447;47869;124850;51757;127419
"DRUGE OBÈINE";"Ostali nastanitveni objekti";"TUJI";21659;52492;24406;59249;31705;66981;29506;66057;40275;90244;43445;95253;54275;108012;59663;122366
"Ajdovšèina";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";823;1384;1199;1693;1225;1949;1277;2148;1661;3283;1749;3649;2328;4899;2436;4329
"Ajdovšèina";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";5407;9003;5725;9825;6043;10005;5863;9958;5245;8900;5567;11305;6775;11355;6860;11786
"Ajdovšèina";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ajdovšèina";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ajdovšèina";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Ajdovšèina";"Kampi";"TUJI";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Ajdovšèina";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Ajdovšèina";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Apaèe";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Apaèe";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Apaèe";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Apaèe";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Apaèe";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Apaèe";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Apaèe";"Ostali nastanitveni objekti";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Apaèe";"Ostali nastanitveni objekti";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Beltinci";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Beltinci";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Beltinci";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Beltinci";"Hoteli in podobni nastanitveni objekti";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Beltinci";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Beltinci";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Beltinci";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Beltinci";"Ostali nastanitveni objekti";"TUJI";z;z;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Benedikt";"Skupine nastanitvenih objektov - SKUPAJ";"DOMAÈI";z;z;z;z;z;z;z;z;193;416;161;436;109;245;121;265
"Benedikt";"Skupine nastanitvenih objektov - SKUPAJ";"TUJI";z;z;z;z;z;z;z;z;220;657;262;746;270;732;379;784
"Benedikt";"Hoteli in podobni nastanitveni objekti";"DOMAÈI";-;-;-;-;z;z;z;z;z;z;z;z;z;z;z;z
"Benedikt";"Hoteli in podobni nastanitveni objekti";"TUJI";-;-;-;-;z;z;z;z;z;z;z;z;z;z;z;z
"Benedikt";"Kampi";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Benedikt";"Kampi";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Benedikt";"Ostali nastanitveni objekti";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
