" ";" ";"Luksemburg"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";31
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";71
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";11
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";41
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";12
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";43
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";129
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";24
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";96
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";27
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";45
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";46
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";113
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";33
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";116
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";31
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";114
" ";" ";"Madžarska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";352
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";740
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";464
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1082
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";310
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";764
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";562
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1611
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";358
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1038
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";382
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1116
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";441
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1203
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";696
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1647
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";745
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1807
" ";" ";"Makedonija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";10
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";20
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";24
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";63
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";28
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";35
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";47
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";10
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";12
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";38
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";11
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";24
" ";" ";"Malta"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";25
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";88
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";31
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";48
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";32
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";58
" ";" ";"Nemèija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3580
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11261
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4968
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15821
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4725
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14375
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6363
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";19382
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6254
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";21276
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6586
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";21083
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6734
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";21295
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8567
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";25183
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8078
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";23228
" ";" ";"Nizozemska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1008
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4010
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1085
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3972
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1054
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4337
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1326
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4892
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1513
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5009
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1503
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5317
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1358
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4772
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1824
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5851
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1950
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7173
" ";" ";"Norveška"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";36
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";45
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";38
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";64
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";51
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";92
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";47
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";130
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";26
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";81
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";60
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";103
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";38
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";79
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";63
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";140
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";51
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";76
" ";" ";"Poljska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";238
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";695
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";314
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1206
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";225
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";916
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";256
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";720
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";282
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";967
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";306
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";927
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";286
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";818
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";383
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1193
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";381
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";960
" ";" ";"Portugalska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";16
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";30
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";12
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";30
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";17
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";31
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";27
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";48
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";11
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";26
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";48
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";26
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";59
" ";" ";"Romunija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";44
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";95
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";67
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";157
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";72
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";148
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";60
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";174
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";44
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";109
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";37
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";68
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";25
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";64
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";42
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";99
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";51
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";118
" ";" ";"Ruska federacija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";22
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";73
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";36
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";61
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";29
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";78
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";54
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";210
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";65
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";184
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";63
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";154
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";74
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";170
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";61
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";346
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";132
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";271
" ";" ";"Slovaška"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";88
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";199
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";77
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";132
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";117
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";251
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";159
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";256
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";136
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";331
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";221
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";484
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";136
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";281
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";190
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";382
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";216
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";431
" ";" ";"Srbija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";51
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";98
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";75
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";155
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";48
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";114
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";84
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";195
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";48
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";100
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";59
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";187
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";48
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";113
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";62
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";133
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";63
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";146
" ";" ";"Španija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";180
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";318
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";195
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";363
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";163
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";323
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";181
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";338
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";231
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";380
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";236
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";453
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";213
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";413
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";337
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";655
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";469
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";943
" ";" ";"Švedska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";53
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";99
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";79
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";180
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";61
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";113
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";115
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";174
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";156
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";349
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";126
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";364
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";110
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";231
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";136
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";291
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";206
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";483
" ";" ";"Švica"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";253
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";653
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";333
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";831
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";397
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";978
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";472
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1114
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";417
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1086
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";448
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1087
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";524
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1319
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";563
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1577
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";689
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1817
" ";"Kranjska Gora"
" ";" ";"Latvija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";204
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";443
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";473
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";821
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";110
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";261
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";29
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";112
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";134
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";231
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";138
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";542
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";100
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";276
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";244
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";465
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";274
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";714
" ";" ";"Litva"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";378
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";809
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";198
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";741
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";73
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";288
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";127
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";329
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";189
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";490
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";306
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1026
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";166
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";473
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";153
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";310
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";242
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";531
" ";" ";"Luksemburg"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";44
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";102
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";44
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";123
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";39
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";79
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";60
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";98
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";62
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";82
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";63
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";126
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";95
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";176
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";103
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";202
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";72
