"2004";"Prihod letal";"Redni prevoz";"Nizozemska";5528
"2004";"Prihod letal";"Redni prevoz";"Norveška";0
"2004";"Prihod letal";"Redni prevoz";"Oman";0
"2004";"Prihod letal";"Redni prevoz";"Pakistan";0
"2004";"Prihod letal";"Redni prevoz";"Poljska";0
"2004";"Prihod letal";"Redni prevoz";"Portugalska";0
"2004";"Prihod letal";"Redni prevoz";"Romunija";0
"2004";"Prihod letal";"Redni prevoz";"Ruska federacija";14409
"2004";"Prihod letal";"Redni prevoz";"SA";-
"2004";"Prihod letal";"Redni prevoz";"Sirska Arabska Republika";0
"2004";"Prihod letal";"Redni prevoz";"Slovaška";0
"2004";"Prihod letal";"Redni prevoz";"Slovenija";0
"2004";"Prihod letal";"Redni prevoz";"Srbija";0
"2004";"Prihod letal";"Redni prevoz";"Srbija in Èrna Gora";38396
"2004";"Prihod letal";"Redni prevoz";"Sudan";0
"2004";"Prihod letal";"Redni prevoz";"Španija";0
"2004";"Prihod letal";"Redni prevoz";"Švedska";0
"2004";"Prihod letal";"Redni prevoz";"Švica";12719
"2004";"Prihod letal";"Redni prevoz";"Tunizija";0
"2004";"Prihod letal";"Redni prevoz";"Turèija";50060
"2004";"Prihod letal";"Redni prevoz";"Turkmenistan";0
"2004";"Prihod letal";"Redni prevoz";"Ukrajina";0
"2004";"Prihod letal";"Redni prevoz";"Uzbekistan";0
"2004";"Prihod letal";"Redni prevoz";"Združene države";0
"2004";"Prihod letal";"Redni prevoz";"Združeni arabski emirati";0
"2004";"Prihod letal";"Redni prevoz";"Združeno kraljestvo";57411
"2004";"Prihod letal";"Redni prevoz";"Neznano";0
"2004";"Prihod letal";"Posebni prevoz";"Maroko";29
"2004";"Prihod letal";"Posebni prevoz";"Moldavija (Republika)";70
"2004";"Prihod letal";"Posebni prevoz";"Nemèija";1524
"2004";"Prihod letal";"Posebni prevoz";"Nizozemska";179
"2004";"Prihod letal";"Posebni prevoz";"Norveška";276
"2004";"Prihod letal";"Posebni prevoz";"Oman";0
"2004";"Prihod letal";"Posebni prevoz";"Pakistan";0
"2004";"Prihod letal";"Posebni prevoz";"Poljska";270
"2004";"Prihod letal";"Posebni prevoz";"Portugalska";221
"2004";"Prihod letal";"Posebni prevoz";"Romunija";1932
"2004";"Prihod letal";"Posebni prevoz";"Ruska federacija";612
"2004";"Prihod letal";"Posebni prevoz";"SA";-
"2004";"Prihod letal";"Posebni prevoz";"Sirska Arabska Republika";0
"2004";"Prihod letal";"Posebni prevoz";"Slovaška";73
"2004";"Prihod letal";"Posebni prevoz";"Slovenija";54
"2004";"Prihod letal";"Posebni prevoz";"Srbija";0
"2004";"Prihod letal";"Posebni prevoz";"Srbija in Èrna Gora";1928
"2004";"Prihod letal";"Posebni prevoz";"Sudan";0
"2004";"Prihod letal";"Posebni prevoz";"Španija";865
"2004";"Prihod letal";"Posebni prevoz";"Švedska";144
"2004";"Prihod letal";"Posebni prevoz";"Švica";270
"2004";"Prihod letal";"Posebni prevoz";"Tunizija";13772
"2004";"Prihod letal";"Posebni prevoz";"Turèija";12494
"2004";"Prihod letal";"Posebni prevoz";"Turkmenistan";0
"2004";"Prihod letal";"Posebni prevoz";"Ukrajina";253
"2004";"Prihod letal";"Posebni prevoz";"Uzbekistan";0
"2004";"Prihod letal";"Posebni prevoz";"Združene države";0
"2004";"Prihod letal";"Posebni prevoz";"Združeni arabski emirati";0
"2004";"Prihod letal";"Posebni prevoz";"Združeno kraljestvo";178
"2004";"Prihod letal";"Posebni prevoz";"Neznano";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Maroko";5
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Moldavija (Republika)";70
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Nemèija";93692
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Nizozemska";5930
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Norveška";324
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Oman";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Pakistan";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Poljska";301
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Portugalska";243
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Romunija";1892
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Ruska federacija";14691
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"SA";-
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Sirska Arabska Republika";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Slovaška";342
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Slovenija";87
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Srbija";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Srbija in Èrna Gora";38078
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Sudan";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Španija";718
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Švedska";161
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Švica";12907
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Tunizija";13713
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Turèija";62052
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Turkmenistan";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Ukrajina";327
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Uzbekistan";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Združene države";10
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Združeni arabski emirati";0
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Združeno kraljestvo";58162
"2004";"Odhod letal";"Redni/posebni prevoz - SKUPAJ";"Neznano";0
"2004";"Odhod letal";"Redni prevoz";"Maroko";0
"2004";"Odhod letal";"Redni prevoz";"Moldavija (Republika)";0
"2004";"Odhod letal";"Redni prevoz";"Nemèija";92432
"2004";"Odhod letal";"Redni prevoz";"Nizozemska";5846
"2004";"Odhod letal";"Redni prevoz";"Norveška";0
"2004";"Odhod letal";"Redni prevoz";"Oman";0
"2004";"Odhod letal";"Redni prevoz";"Pakistan";0
"2004";"Odhod letal";"Redni prevoz";"Poljska";0
"2004";"Odhod letal";"Redni prevoz";"Portugalska";0
"2004";"Odhod letal";"Redni prevoz";"Romunija";0
"2004";"Odhod letal";"Redni prevoz";"Ruska federacija";14182
"2004";"Odhod letal";"Redni prevoz";"SA";-
"2004";"Odhod letal";"Redni prevoz";"Sirska Arabska Republika";0
"2004";"Odhod letal";"Redni prevoz";"Slovaška";0
"2004";"Odhod letal";"Redni prevoz";"Slovenija";0
"2004";"Odhod letal";"Redni prevoz";"Srbija";0
"2004";"Odhod letal";"Redni prevoz";"Srbija in Èrna Gora";36142
"2004";"Odhod letal";"Redni prevoz";"Sudan";0
"2004";"Odhod letal";"Redni prevoz";"Španija";32
"2004";"Odhod letal";"Redni prevoz";"Švedska";0
"2004";"Odhod letal";"Redni prevoz";"Švica";12645
"2004";"Odhod letal";"Redni prevoz";"Tunizija";0
"2004";"Odhod letal";"Redni prevoz";"Turèija";49996
"2004";"Odhod letal";"Redni prevoz";"Turkmenistan";0
"2004";"Odhod letal";"Redni prevoz";"Ukrajina";0
"2004";"Odhod letal";"Redni prevoz";"Uzbekistan";0
"2004";"Odhod letal";"Redni prevoz";"Združene države";0
"2004";"Odhod letal";"Redni prevoz";"Združeni arabski emirati";0
"2004";"Odhod letal";"Redni prevoz";"Združeno kraljestvo";57894
"2004";"Odhod letal";"Redni prevoz";"Neznano";0
"2004";"Odhod letal";"Posebni prevoz";"Maroko";5
"2004";"Odhod letal";"Posebni prevoz";"Moldavija (Republika)";70
"2004";"Odhod letal";"Posebni prevoz";"Nemèija";1260
"2004";"Odhod letal";"Posebni prevoz";"Nizozemska";84
"2004";"Odhod letal";"Posebni prevoz";"Norveška";324
"2004";"Odhod letal";"Posebni prevoz";"Oman";0
"2004";"Odhod letal";"Posebni prevoz";"Pakistan";0
"2004";"Odhod letal";"Posebni prevoz";"Poljska";301
"2004";"Odhod letal";"Posebni prevoz";"Portugalska";243
"2004";"Odhod letal";"Posebni prevoz";"Romunija";1892
"2004";"Odhod letal";"Posebni prevoz";"Ruska federacija";509
"2004";"Odhod letal";"Posebni prevoz";"SA";-
"2004";"Odhod letal";"Posebni prevoz";"Sirska Arabska Republika";0
"2004";"Odhod letal";"Posebni prevoz";"Slovaška";342
"2004";"Odhod letal";"Posebni prevoz";"Slovenija";87
"2004";"Odhod letal";"Posebni prevoz";"Srbija";0
"2004";"Odhod letal";"Posebni prevoz";"Srbija in Èrna Gora";1936
"2004";"Odhod letal";"Posebni prevoz";"Sudan";0
"2004";"Odhod letal";"Posebni prevoz";"Španija";686
"2004";"Odhod letal";"Posebni prevoz";"Švedska";161
"2004";"Odhod letal";"Posebni prevoz";"Švica";262
"2004";"Odhod letal";"Posebni prevoz";"Tunizija";13713
"2004";"Odhod letal";"Posebni prevoz";"Turèija";12056
"2004";"Odhod letal";"Posebni prevoz";"Turkmenistan";0
"2004";"Odhod letal";"Posebni prevoz";"Ukrajina";327
"2004";"Odhod letal";"Posebni prevoz";"Uzbekistan";0
"2004";"Odhod letal";"Posebni prevoz";"Združene države";10
"2004";"Odhod letal";"Posebni prevoz";"Združeni arabski emirati";0
"2004";"Odhod letal";"Posebni prevoz";"Združeno kraljestvo";268
"2004";"Odhod letal";"Posebni prevoz";"Neznano";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Maroko";334
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Moldavija (Republika)";294
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Nemèija";255624
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Nizozemska";14976
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Norveška";650
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Oman";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Pakistan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Poljska";2297
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Portugalska";127
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Romunija";3703
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Ruska federacija";34253
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"SA";-
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Sirska Arabska Republika";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Slovaška";119
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Slovenija";119
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Srbija";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Srbija in Èrna Gora";75413
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Sudan";0
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Španija";5443
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Švedska";312
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Švica";24142
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Tunizija";39500
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Turèija";120453
"2005";"Prihod/odhod letal - SKUPAJ";"Redni/posebni prevoz - SKUPAJ";"Turkmenistan";28
