"Skupine nastanitvenih objektov - SKUPAJ";"Majšperk";"Kanada";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Majšperk";"Združene države (ZDA)";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Majšperk";"Druge države in ozemlja Severne Amerika";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"DRŽAVE - SKUPAJ";z;z;z;z;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"DOMAÈI";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"TUJI";z;z;z;z;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Avstrija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Belgija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Bolgarija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Bosna in Hercegovina";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Ciper";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Èeška republika";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Èrna gora";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Danska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Estonija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Finska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Francija";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Grèija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Hrvaška";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Irska";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Islandija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Italija";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Latvija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Litva";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Luksemburg";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Madžarska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Makedonija";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Malta";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Nemèija";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Nizozemska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Norveška";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Poljska";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Portugalska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Romunija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Ruska federacija";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Slovaška";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Srbija";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Španija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Švedska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Švica";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Turèija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Ukrajina";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Združeno kraljestvo";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge evropske države";z;z;z;z;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Južna Afrika";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge afriške države";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Avstralija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Nova Zelandija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge države in ozemlja Oceanije";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Izrael";-;-;-;-;z;z;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Japonska";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Kitajska (Ljudska republika)";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Koreja (Republika)";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge azijske države";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Brazilija";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge države Južne in Srednje Amerike";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Kanada";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Združene države (ZDA)";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Makole";"Druge države in ozemlja Severne Amerika";-;-;-;-;-;-;-;-;-;-;-;-;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"DRŽAVE - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"DOMAÈI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"TUJI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Avstrija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Belgija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Bolgarija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Bosna in Hercegovina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Ciper";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Èeška republika";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Èrna gora";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Danska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Estonija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Finska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Francija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Grèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Hrvaška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Irska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Islandija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Italija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Latvija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Litva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Luksemburg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Madžarska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Makedonija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Malta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Nemèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Nizozemska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Norveška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Poljska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Portugalska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Romunija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Ruska federacija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Slovaška";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Srbija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Španija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Švedska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Švica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Turèija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Ukrajina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Združeno kraljestvo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge evropske države";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Južna Afrika";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge afriške države";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Avstralija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Nova Zelandija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge države in ozemlja Oceanije";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Izrael";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Japonska";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Kitajska (Ljudska republika)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Koreja (Republika)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge azijske države";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Brazilija";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge države Južne in Srednje Amerike";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Kanada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Združene države (ZDA)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Markovci";"Druge države in ozemlja Severne Amerika";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"DRŽAVE - SKUPAJ";6398;11883;5661;12345;6387;11616;6973;13178;7778;13854;10525;20527;8562;15564;7618;13478
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"DOMAÈI";195;421;221;520;339;763;230;459;491;724;1302;2811;984;1729;585;1112
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"TUJI";6203;11462;5440;11825;6048;10853;6743;12719;7287;13130;9223;17716;7578;13835;7033;12366
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Avstrija";91;141;127;241;85;147;195;332;199;294;353;712;286;463;158;236
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Belgija";273;554;252;561;259;480;227;532;308;609;339;794;343;622;340;652
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Bolgarija";39;44;71;93;428;450;441;470;130;186;104;153;83;122;94;124
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Bosna in Hercegovina";40;57;43;70;10;12;32;60;122;179;102;128;152;190;161;240
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Ciper";-;-;2;8;-;-;-;-;-;-;4;4;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Èeška republika";164;248;131;212;129;222;133;216;179;322;257;495;261;392;221;324
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Èrna gora";-;-;13;13;3;4;-;-;6;18;30;56;15;29;26;34
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Danska";174;288;94;130;64;94;72;104;106;158;93;210;67;80;62;141
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Estonija";6;10;24;49;-;-;17;18;18;18;21;51;2;2;19;25
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Finska";32;67;29;120;17;23;23;42;43;96;54;91;32;41;25;44
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Francija";548;1193;429;777;672;1242;698;1481;603;1201;807;1574;561;962;558;1266
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Grèija";19;33;11;33;16;81;11;11;18;24;34;74;21;37;19;37
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Hrvaška";311;390;159;451;238;335;200;399;234;491;343;737;236;523;218;352
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Irska";5;18;16;18;5;17;34;67;17;87;7;12;5;6;12;14
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Islandija";-;-;9;72;-;-;4;10;-;-;-;-;4;4;1;1
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Italija";431;762;397;618;377;901;324;488;617;1180;807;1781;685;1386;636;1199
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Latvija";10;17;-;-;4;4;10;30;11;35;10;11;8;9;7;7
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Litva";20;20;15;15;10;66;9;9;20;22;35;39;16;16;23;26
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Luksemburg";6;9;6;6;1;15;11;19;-;-;4;14;1;1;1;1
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Madžarska";69;155;75;183;94;163;86;166;78;167;134;279;115;203;144;213
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Makedonija";12;12;2;5;28;58;48;77;22;30;87;184;30;53;37;46
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Malta";1;2;8;36;6;6;5;5;9;29;7;8;6;6;3;6
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Nemèija";1226;1825;1191;1689;1196;1616;1457;2206;1720;2367;2096;3172;1821;2477;1808;2443
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Nizozemska";1110;2264;937;2130;831;1680;972;1985;1013;2266;1120;2408;980;2077;857;1705
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Norveška";34;56;22;23;57;65;30;66;44;50;52;79;12;16;28;46
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Poljska";126;224;119;212;267;317;343;490;144;210;277;483;122;171;172;262
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Portugalska";41;93;25;37;19;19;21;24;10;14;23;34;18;27;8;16
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Romunija";140;240;549;2662;510;1557;460;1976;241;681;163;298;388;1729;237;908
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Ruska federacija";14;21;29;38;23;46;60;91;71;105;84;161;41;64;72;130
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Slovaška";78;109;20;41;20;44;26;31;193;465;117;222;61;93;68;106
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Srbija";79;128;70;131;63;82;84;134;139;218;246;490;202;336;171;260
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Španija";204;547;106;195;133;266;135;242;146;301;163;356;148;288;151;356
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Švedska";44;52;47;87;55;102;57;70;105;130;100;203;88;122;40;52
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Švica";62;79;80;174;68;86;101;142;104;153;138;238;145;212;95;129
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Turèija";7;43;1;3;6;12;4;4;11;11;38;58;11;18;11;15
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Ukrajina";3;8;6;6;13;39;29;33;38;44;98;208;58;87;58;84
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Združeno kraljestvo";432;1113;140;365;107;214;143;249;184;408;210;565;158;328;149;261
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge evropske države";27;39;23;50;8;18;9;22;10;43;34;62;9;13;16;16
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Južna Afrika";-;-;3;6;5;5;3;7;-;-;1;2;1;2;4;4
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge afriške države";-;-;-;-;-;-;2;3;9;9;27;67;4;8;6;10
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Avstralija";29;56;12;14;15;24;34;50;21;32;39;90;20;35;20;44
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Nova Zelandija";5;7;20;25;10;10;1;2;9;15;3;6;4;4;9;15
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge države in ozemlja Oceanije";-;-;-;-;-;-;-;-;8;14;2;8;2;4;4;5
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Izrael";67;92;36;41;79;81;37;72;138;173;169;199;148;169;112;254
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Japonska";4;5;-;-;2;4;-;-;6;14;19;50;3;7;7;8
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Kitajska (Ljudska republika)";7;11;-;-;1;1;2;2;14;14;23;46;11;17;36;42
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Koreja (Republika)";5;11;-;-;8;8;5;5;7;8;38;92;10;11;13;13
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge azijske države";24;61;16;30;19;31;5;13;20;21;31;57;35;74;13;24
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Brazilija";10;12;-;-;3;3;6;6;6;10;12;31;22;47;12;27
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge države Južne in Srednje Amerike";40;57;8;36;4;16;12;22;16;20;26;48;21;31;6;12
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Kanada";20;23;6;10;25;53;18;23;27;35;64;150;14;35;29;44
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Združene države (ZDA)";114;266;54;102;47;124;103;205;90;147;178;426;92;186;56;87
"Skupine nastanitvenih objektov - SKUPAJ";"Medvode";"Druge države in ozemlja Severne Amerika";-;-;7;7;8;10;4;8;3;6;-;-;-;-;-;-
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"DRŽAVE - SKUPAJ";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"DOMAÈI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"TUJI";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Avstrija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Belgija";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Bolgarija";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Bosna in Hercegovina";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Ciper";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Èeška republika";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Èrna gora";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Danska";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Estonija";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Finska";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Francija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Grèija";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Hrvaška";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Irska";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Islandija";-;-;z;z;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Italija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Latvija";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Litva";-;-;z;z;-;-;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Luksemburg";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Madžarska";-;-;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Makedonija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Malta";-;-;-;-;-;-;-;-;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Nemèija";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Nizozemska";z;z;z;z;z;z;z;z;z;z;z;z;z;z;z;z
"Skupine nastanitvenih objektov - SKUPAJ";"Mengeš";"Norveška";-;-;z;z;z;z;-;-;z;z;z;z;z;z;z;z
