"Prihodi in prenoèitve turistov po: SKUPINE NASTANITVENIH OBJEKTOV,"
"OBÈINE, DRŽAVE, LETO , MERITVE"

"Skupine nastanitvenih objektov - SKUPAJ"
" ";"SLOVENIJA"
" ";" ";"Turèija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";"Druge države in ozemlja Oceanije"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";14
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";19
" ";" ";"Izrael"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";21
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";55
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";16
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";39
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";14
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";23
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";14
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8
" ";" ";"Japonska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";17
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";34
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";15
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";23
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";14
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";17
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";10
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";11
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15
" ";" ";"Kitajska (Ljudska republika)"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";34
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";16
" ";" ";"Koreja (Republika)"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1
" ";" ";"Druge azijske države"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";72
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";42
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";504
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";38
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";110
" ";" ";"Brazilija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6
" ";" ";"Druge države Južne in Srednje Amerike"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";"Kanada"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";11
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";35
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";22
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";38
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";30
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";30
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";28
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";18
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";31
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";16
" ";" ";"Združene države (ZDA)"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";9
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";31
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";22
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";46
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";39
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";108
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";36
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";78
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";41
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";98
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";45
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";114
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";49
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";129
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";39
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";95
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";34
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";70
" ";"Solèava"
" ";" ";"Turèija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";"Ukrajina"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";18
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";52
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";20
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";54
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";27
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";27
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";98
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";105
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";17
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";40
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";19
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";17
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";40
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29
" ";" ";"Združeno kraljestvo"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";111
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";249
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";94
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";220
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";132
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";320
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";144
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";340
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";179
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";387
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";122
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";285
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";131
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";326
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";113
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";250
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";158
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";319
" ";" ";"Druge evropske države"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";17
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";62
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";13
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";13
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";26
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";"Južna Afrika"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";18
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";41
" ";" ";"Druge afriške države"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6
" ";" ";"Avstralija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";28
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";81
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";10
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";30
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";84
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";56
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";138
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";30
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";65
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";35
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";65
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";21
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";58
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";34
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";70
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";66
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";151
" ";" ";"Nova Zelandija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";-
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";-
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";20
" ";" ";"Druge države in ozemlja Oceanije"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1
