" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";889535
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";272714
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";883579
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";289928
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";918169
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";317198
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";998466
" ";" ";"Avstrija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";45828
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";161830
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";47845
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";169527
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";46374
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";163930
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";56049
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";192609
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";61956
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";206770
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";59446
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";201329
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";65135
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";211469
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";69439
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";221960
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";73797
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";232224
" ";" ";"Belgija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6331
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29104
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3979
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22846
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4589
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";24914
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6266
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";32676
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6167
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";30502
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6869
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";33935
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5904
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";26078
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5216
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22392
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6640
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";26950
" ";" ";"Bolgarija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";780
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2366
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";410
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1252
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";366
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1243
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";549
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1748
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";493
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1392
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";597
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1688
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";557
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1578
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";627
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1703
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";709
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1764
" ";" ";"Bosna in Hercegovina"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1163
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3441
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";985
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";2884
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1150
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3940
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1114
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3533
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1177
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3666
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1309
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4088
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1441
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4785
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1527
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4676
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1700
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5372
" ";" ";"Ciper"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";55
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";70
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";23
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";97
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";39
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";94
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";23
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";84
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";46
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";110
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";54
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";221
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";49
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";206
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";42
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";79
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";36
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";103
" ";" ";"Èeška republika"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4411
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12863
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4186
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14435
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4706
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15040
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4906
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";15694
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5729
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";19013
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6578
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22156
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6674
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";22423
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7875
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";26957
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";8807
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";29729
" ";" ";"Èrna gora"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";138
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";335
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";133
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";264
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";284
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";485
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";152
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";335
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";164
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";449
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";366
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";685
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";261
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";608
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";258
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";645
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";265
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";592
" ";" ";"Danska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2138
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9861
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1492
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8862
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1266
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5482
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1302
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5967
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";911
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3846
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";964
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4234
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";975
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3769
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";858
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3088
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";987
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3405
" ";" ";"Estonija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";178
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";414
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";115
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";359
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";120
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";378
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";201
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";582
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";229
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";812
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";174
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";720
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";144
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";426
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";223
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";864
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";346
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1174
" ";" ";"Finska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3559
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12820
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1546
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5045
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1563
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5129
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1788
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5675
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1290
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4144
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2313
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9016
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1726
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5652
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1412
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";4331
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1969
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7203
" ";" ";"Francija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4302
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9915
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3412
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";8335
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3993
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9408
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4778
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11973
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5267
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";12902
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4970
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";11999
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";5891
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";14711
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";6847
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";16971
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";7494
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";18869
" ";" ";"Grèija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";541
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1297
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";450
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1394
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";364
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";691
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";331
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";845
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";354
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1057
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";313
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1105
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";340
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";704
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";191
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";523
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";265
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";740
" ";" ";"Hrvaška"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3765
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7965
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3099
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7228
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2501
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5527
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2832
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5893
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2912
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";5814
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";2866
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6414
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3127
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";6423
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";3828
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";7668
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";4241
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";9019
" ";" ";"Irska"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";1009
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";3398
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";553
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1917
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";413
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1534
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";477
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1842
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";389
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1194
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";428
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1435
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";327
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";863
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";388
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1287
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";630
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1762
" ";" ";"Islandija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";335
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1700
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";305
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1167
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";103
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";379
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";235
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1416
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";301
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";961
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";309
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1308
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";226
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1017
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";356
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1587
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";338
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1615
" ";" ";"Italija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";91162
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";257715
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";90434
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";253520
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";85340
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";241044
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";85105
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";238694
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";79168
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";216382
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";73495
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";197764
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";77862
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";203421
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";80063
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";210284
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";85081
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";216949
" ";"LJUBLJANA"
" ";" ";"DOMAÈI"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";25738
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";46579
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";23146
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";37652
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";20651
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";34746
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";20194
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";33869
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";20926
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";33769
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";24541
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";40735
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";27935
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";44839
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";31718
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";50012
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";36305
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";57615
" ";" ";"TUJI"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";365693
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";730668
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";344222
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";649953
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";372359
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";704707
" ";" ";" ";"2011"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";404969
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";760777
" ";" ";" ";"2012"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";437601
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";822926
" ";" ";" ";"2013"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";478754
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";908036
" ";" ";" ";"2014"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";534278
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";977090
" ";" ";" ";"2015"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";624128
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1136179
" ";" ";" ";"2016"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";701151
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";1276988
" ";" ";"Avstrija"
" ";" ";" ";"2008"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";19195
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";32420
" ";" ";" ";"2009"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";16400
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";26768
" ";" ";" ";"2010"
" ";" ";" ";" ";"Prihodi turistov - SKUPAJ";18085
" ";" ";" ";" ";"Prenoèitve turistov - SKUPAJ";28536
