"Bistrica ob Sotli";"Ostali nastanitveni objekti";...;3;11;9;...;3;11;9;...;-;-;-;...;5;10;10;...;4;12;10;...;7;16;16;...;7;33;27;...;5;25;18
"Bloke";"Skupine nastanitvenih objektov - SKUPAJ";...;12;30;26;...;12;30;26;...;18;48;42;...;13;34;28;...;18;50;40;...;18;55;43;...;18;55;43;...;18;51;43
"Bloke";"Hoteli in podobni nastanitveni objekti";1;6;18;14;1;6;18;14;1;6;18;14;1;6;18;14;1;6;18;14;1;6;18;14;1;6;18;14;1;6;14;14
"Bloke";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Bloke";"Ostali nastanitveni objekti";...;6;12;12;...;6;12;12;...;12;30;28;...;7;16;14;...;12;32;26;...;12;37;29;...;12;37;29;...;12;37;29
"Borovnica";"Skupine nastanitvenih objektov - SKUPAJ";...;5;12;12;...;5;12;12;...;5;12;12;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Borovnica";"Hoteli in podobni nastanitveni objekti";1;5;12;12;1;5;12;12;1;5;12;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Borovnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Borovnica";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Braslovèe";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;6;70;70;...;7;70;70;...;6;70;70;...;21;120;120;...;22;118;118;...;7;70;70
"Braslovèe";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Braslovèe";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;15;50;50;1;15;50;50;-;-;-;-
"Braslovèe";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;...;6;70;70;...;7;70;70;...;6;70;70;...;6;70;70;...;7;68;68;...;7;70;70
"Brda";"Skupine nastanitvenih objektov - SKUPAJ";...;127;319;287;...;127;318;286;...;147;373;334;...;158;420;369;...;155;406;367;...;187;496;447;...;188;500;449;...;210;557;498
"Brda";"Hoteli in podobni nastanitveni objekti";5;68;169;141;5;68;169;141;5;69;169;143;5;68;168;143;3;60;138;124;3;60;144;124;7;99;240;220;8;107;266;241
"Brda";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Brda";"Ostali nastanitveni objekti";...;59;150;146;...;59;149;145;...;78;204;191;...;90;252;226;...;95;268;243;...;127;352;323;...;89;260;229;...;103;291;257
"Brezovica";"Skupine nastanitvenih objektov - SKUPAJ";...;35;142;140;...;31;142;120;...;37;192;170;...;37;192;170;...;47;218;196;...;49;229;198;...;47;193;166;...;47;194;166
"Brezovica";"Hoteli in podobni nastanitveni objekti";1;8;16;14;1;8;16;14;1;8;16;14;1;8;16;14;2;18;42;40;2;18;42;40;2;18;43;42;2;18;44;42
"Brezovica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Brezovica";"Ostali nastanitveni objekti";...;27;126;126;...;23;126;106;...;29;176;156;...;29;176;156;...;29;176;156;...;31;187;158;...;29;150;124;...;29;150;124
"Cankova";"Skupine nastanitvenih objektov - SKUPAJ";...;8;21;20;...;14;51;40;...;14;47;41;...;19;65;57;...;16;49;40;...;14;38;36;...;14;38;35;...;13;31;28
"Cankova";"Hoteli in podobni nastanitveni objekti";1;7;14;14;1;7;18;14;1;7;14;14;1;7;14;14;1;7;14;14;1;7;14;14;1;7;14;14;1;7;14;14
"Cankova";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Cankova";"Ostali nastanitveni objekti";...;1;7;6;...;7;33;26;...;7;33;27;...;12;51;43;...;9;35;26;...;7;24;22;...;7;24;21;...;6;17;14
"Cerknica";"Skupine nastanitvenih objektov - SKUPAJ";...;50;156;140;...;54;165;149;...;56;191;174;...;63;195;182;...;70;200;187;...;66;195;185;...;72;223;212;...;69;229;214
"Cerknica";"Hoteli in podobni nastanitveni objekti";2;20;42;37;3;24;51;46;2;20;56;53;2;20;56;53;2;20;53;51;2;20;53;51;2;20;53;51;2;14;51;49
"Cerknica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Cerknica";"Ostali nastanitveni objekti";...;30;114;103;...;30;114;103;...;36;135;121;...;43;139;129;...;50;147;136;...;46;142;134;...;52;170;161;...;55;178;165
"Cerkvenjak";"Skupine nastanitvenih objektov - SKUPAJ";...;10;32;28;...;12;36;32;...;10;32;28;...;12;36;32;...;12;36;32;...;12;36;32;...;12;37;32;...;12;37;32
"Cerkvenjak";"Hoteli in podobni nastanitveni objekti";1;2;4;4;1;4;8;8;1;2;4;4;1;4;8;8;1;4;8;8;1;4;8;8;1;4;9;8;1;4;9;8
"Cerkvenjak";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Cerkvenjak";"Ostali nastanitveni objekti";...;8;28;24;...;8;28;24;...;8;28;24;...;8;28;24;...;8;28;24;...;8;28;24;...;8;28;24;...;8;28;24
"Cirkulane";"Skupine nastanitvenih objektov - SKUPAJ";...;13;31;27;...;13;31;27;...;6;15;13;...;6;17;13;...;4;16;13;...;4;24;23;...;1;5;5;...;5;24;23
"Cirkulane";"Hoteli in podobni nastanitveni objekti";1;7;14;14;1;7;14;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Cirkulane";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Cirkulane";"Ostali nastanitveni objekti";...;6;17;13;...;6;17;13;...;6;15;13;...;6;17;13;...;4;16;13;...;4;24;23;...;1;5;5;...;5;24;23
"Èrenšovci";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;2;8;7;...;-;-;-;...;-;-;-;...;-;-;-
"Èrenšovci";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Èrenšovci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Èrenšovci";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;2;8;7;...;-;-;-;...;-;-;-;...;-;-;-
"Èrnomelj";"Skupine nastanitvenih objektov - SKUPAJ";...;224;672;642;...;222;669;636;...;218;673;614;...;259;868;796;...;357;1081;1063;...;258;886;870;...;248;862;858;...;272;869;817
"Èrnomelj";"Hoteli in podobni nastanitveni objekti";3;20;46;43;2;10;21;21;3;14;32;32;4;38;95;80;3;13;32;30;3;17;35;35;2;10;21;21;2;10;20;20
"Èrnomelj";"Kampi";3;147;392;392;3;147;392;392;3;137;352;352;3;153;480;480;4;277;790;790;3;178;590;590;3;178;590;590;3;181;516;516
"Èrnomelj";"Ostali nastanitveni objekti";...;57;234;207;...;65;256;223;...;67;289;230;...;68;293;236;...;67;259;243;...;63;261;245;...;60;251;247;...;81;333;281
"Destrnik";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Destrnik";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Destrnik";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Destrnik";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Divaèa";"Skupine nastanitvenih objektov - SKUPAJ";...;26;78;74;...;30;88;82;...;119;276;237;...;102;338;324;...;84;246;230;...;80;237;218;...;105;281;261;...;140;400;381
"Divaèa";"Hoteli in podobni nastanitveni objekti";2;16;41;41;2;16;41;41;3;34;109;76;2;41;104;102;2;49;133;133;2;44;114;114;3;63;135;133;2;57;134;134
"Divaèa";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;1;36;148;146;-;-;-;-;-;-;-;-;-;-;-;-;1;35;105;105
"Divaèa";"Ostali nastanitveni objekti";...;10;37;33;...;14;47;41;...;85;167;161;...;25;86;76;...;35;113;97;...;36;123;104;...;42;146;128;...;48;161;142
"Dobje";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;4;16;16
"Dobje";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobje";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;4;16;16
"Dobrepolje";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Dobrepolje";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrepolje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrepolje";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Dobrova - Polhov Gradec";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;1;5;4;...;4;8;8;...;4;8;8
"Dobrova - Polhov Gradec";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrova - Polhov Gradec";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrova - Polhov Gradec";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;1;5;4;...;4;8;8;...;4;8;8
"Dobrovnik/Dobronak";"Skupine nastanitvenih objektov - SKUPAJ";...;9;20;18;...;9;25;25;...;9;25;25;-;-;-;-;...;-;-;-;...;-;-;-;...;1;4;4;...;-;-;-
"Dobrovnik/Dobronak";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrovnik/Dobronak";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dobrovnik/Dobronak";"Ostali nastanitveni objekti";...;9;20;18;...;9;25;25;...;9;25;25;-;-;-;-;...;-;-;-;...;-;-;-;...;1;4;4;...;-;-;-
"Dol pri Ljubljani";"Skupine nastanitvenih objektov - SKUPAJ";...;6;14;12;...;9;19;17;...;10;22;19;...;6;14;12;...;6;14;12;...;6;14;14;...;10;26;24;...;10;26;24
"Dol pri Ljubljani";"Hoteli in podobni nastanitveni objekti";1;6;14;12;1;6;14;12;1;6;14;12;1;6;14;12;1;6;14;12;1;6;14;14;2;10;26;24;2;10;26;24
"Dol pri Ljubljani";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dol pri Ljubljani";"Ostali nastanitveni objekti";-;-;-;-;...;3;5;5;...;4;8;7;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Domžale";"Skupine nastanitvenih objektov - SKUPAJ";...;143;293;255;...;155;316;278;...;153;328;290;...;153;329;293;...;154;325;290;...;158;334;296;...;161;345;303;...;148;319;277
"Domžale";"Hoteli in podobni nastanitveni objekti";7;141;288;251;8;153;311;274;7;151;324;286;7;151;324;289;7;151;319;284;8;158;334;296;9;161;345;303;7;148;319;277
"Domžale";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Domžale";"Ostali nastanitveni objekti";...;2;5;4;...;2;5;4;...;2;4;4;...;2;5;4;...;3;6;6;...;-;-;-;...;-;-;-;...;-;-;-
"Dornava";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Dornava";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dornava";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dornava";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Dravograd";"Skupine nastanitvenih objektov - SKUPAJ";...;46;180;158;...;46;181;157;...;47;183;159;...;49;190;166;...;70;223;211;...;63;205;193;...;68;212;200;...;68;213;200
"Dravograd";"Hoteli in podobni nastanitveni objekti";1;30;69;60;1;30;70;59;1;30;70;59;1;30;70;59;3;60;151;140;2;53;133;122;2;58;140;129;2;58;140;129
"Dravograd";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Dravograd";"Ostali nastanitveni objekti";...;16;111;98;...;16;111;98;...;17;113;100;...;19;120;107;...;10;72;71;...;10;72;71;...;10;72;71;...;10;73;71
"Duplek";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Duplek";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Duplek";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Duplek";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Gorenja vas - Poljane";"Skupine nastanitvenih objektov - SKUPAJ";...;68;340;300;...;77;368;328;...;73;353;314;...;70;349;312;...;74;370;325;...;74;366;326;...;81;376;335;...;78;372;331
"Gorenja vas - Poljane";"Hoteli in podobni nastanitveni objekti";3;15;46;43;3;15;46;43;1;6;25;25;1;6;25;25;1;6;25;25;1;6;25;25;2;11;35;35;2;11;35;35
"Gorenja vas - Poljane";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gorenja vas - Poljane";"Ostali nastanitveni objekti";...;53;294;257;...;62;322;285;...;67;328;289;...;64;324;287;...;68;345;300;...;68;341;301;...;70;341;300;...;67;337;296
"Gorišnica";"Skupine nastanitvenih objektov - SKUPAJ";...;16;40;32;...;15;37;37;...;16;37;37;...;16;37;37;...;16;37;37;...;16;37;37;...;15;37;37;...;15;37;37
"Gorišnica";"Hoteli in podobni nastanitveni objekti";1;16;40;32;1;15;37;37;1;16;37;37;1;16;37;37;1;16;37;37;1;16;37;37;1;15;37;37;1;15;37;37
"Gorišnica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gorišnica";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Gornja Radgona";"Skupine nastanitvenih objektov - SKUPAJ";...;22;62;59;...;23;63;60;...;22;61;59;...;23;62;59;...;23;65;57;...;26;62;57;...;28;67;62;...;31;67;62
"Gornja Radgona";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gornja Radgona";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gornja Radgona";"Ostali nastanitveni objekti";...;22;62;59;...;23;63;60;...;22;61;59;...;23;62;59;...;23;65;57;...;26;62;57;...;28;67;62;...;31;67;62
"Gornji Petrovci";"Skupine nastanitvenih objektov - SKUPAJ";...;5;12;12;...;5;12;12;...;7;14;13;...;7;14;13;...;7;14;13;...;5;14;13;...;5;14;13;...;7;20;19
"Gornji Petrovci";"Hoteli in podobni nastanitveni objekti";1;4;8;8;1;4;8;8;2;7;14;13;2;7;14;13;2;7;14;13;2;5;14;13;2;5;14;13;2;5;14;13
"Gornji Petrovci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Gornji Petrovci";"Ostali nastanitveni objekti";...;1;4;4;...;1;4;4;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;2;6;6
"Grad";"Skupine nastanitvenih objektov - SKUPAJ";...;4;13;13;...;5;17;17;...;5;23;23;...;5;23;18;...;5;22;18;...;3;10;6;...;3;10;6;...;3;10;6
"Grad";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Grad";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Grad";"Ostali nastanitveni objekti";...;4;13;13;...;5;17;17;...;5;23;23;...;5;23;18;...;5;22;18;...;3;10;6;...;3;10;6;...;3;10;6
"Grosuplje";"Skupine nastanitvenih objektov - SKUPAJ";...;74;149;140;...;76;153;148;...;75;151;146;...;73;137;132;...;74;143;138;...;64;118;118;...;51;91;89;...;51;91;89
"Grosuplje";"Hoteli in podobni nastanitveni objekti";5;74;149;140;5;76;153;148;5;75;151;146;5;73;137;132;5;73;137;132;4;63;112;112;3;50;83;83;3;50;83;83
"Grosuplje";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Grosuplje";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;1;6;6;...;1;6;6;...;1;8;6;...;1;8;6
"Hajdina";"Skupine nastanitvenih objektov - SKUPAJ";...;21;54;54;...;39;95;95;...;44;100;90;...;47;108;93;...;58;130;113;...;45;106;92;...;42;97;83;...;53;134;107
"Hajdina";"Hoteli in podobni nastanitveni objekti";1;19;50;50;1;30;70;70;1;30;70;60;1;30;70;58;1;30;70;58;1;30;70;58;1;30;70;58;2;43;109;84
"Hajdina";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hajdina";"Ostali nastanitveni objekti";...;2;4;4;...;9;25;25;...;14;30;30;...;17;38;35;...;28;60;55;...;15;36;34;...;12;27;25;...;10;25;23
"Hodoš/Hodos";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Hodoš/Hodos";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hodoš/Hodos";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hodoš/Hodos";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-;...;-;-;-
"Horjul";"Skupine nastanitvenih objektov - SKUPAJ";...;4;9;9;...;4;9;9;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8
"Horjul";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Horjul";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Horjul";"Ostali nastanitveni objekti";...;4;9;9;...;4;9;9;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8;...;4;8;8
"Hrastnik";"Skupine nastanitvenih objektov - SKUPAJ";...;34;135;135;...;33;135;135;...;33;135;135;...;27;117;117;...;31;135;132;...;34;132;132;...;36;132;132;...;27;117;117
"Hrastnik";"Hoteli in podobni nastanitveni objekti";1;6;15;15;1;6;15;15;1;6;15;15;-;-;-;-;1;6;15;15;1;6;15;15;1;6;15;15;-;-;-;-
"Hrastnik";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hrastnik";"Ostali nastanitveni objekti";...;28;120;120;...;27;120;120;...;27;120;120;...;27;117;117;...;25;120;117;...;28;117;117;...;30;117;117;...;27;117;117
"Hrpelje - Kozina";"Skupine nastanitvenih objektov - SKUPAJ";...;163;398;379;...;126;285;263;...;143;311;304;...;140;310;301;...;143;328;319;...;145;333;324;...;152;358;345;...;134;319;306
"Hrpelje - Kozina";"Hoteli in podobni nastanitveni objekti";4;71;152;138;4;71;152;138;3;79;162;162;3;79;167;166;3;79;162;161;3;79;162;161;4;87;185;184;3;79;163;162
"Hrpelje - Kozina";"Kampi";1;37;110;110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Hrpelje - Kozina";"Ostali nastanitveni objekti";...;55;136;131;...;55;133;125;...;64;149;142;...;61;143;135;...;64;166;158;...;66;171;163;...;65;173;161;...;55;156;144
"Idrija";"Skupine nastanitvenih objektov - SKUPAJ";...;85;292;275;...;89;323;301;...;111;361;349;...;110;364;358;...;106;345;336;...;110;357;347;...;107;352;343;...;122;404;389
"Idrija";"Hoteli in podobni nastanitveni objekti";5;35;85;75;5;34;85;73;5;45;83;79;5;33;83;79;6;44;117;115;5;40;104;104;6;45;121;119;8;61;159;154
"Idrija";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Idrija";"Ostali nastanitveni objekti";...;50;207;200;...;55;238;228;...;66;278;270;...;77;281;279;...;62;228;221;...;70;253;243;...;62;231;224;...;61;245;235
"Ig";"Skupine nastanitvenih objektov - SKUPAJ";-;-;-;-;-;-;-;-;...;10;82;81;...;15;98;96;...;9;51;50;...;8;40;39;...;9;51;39;...;9;45;44
"Ig";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ig";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ig";"Ostali nastanitveni objekti";-;-;-;-;-;-;-;-;...;10;82;81;...;15;98;96;...;9;51;50;...;8;40;39;...;9;51;39;...;9;45;44
"Ilirska Bistrica";"Skupine nastanitvenih objektov - SKUPAJ";...;80;267;226;...;80;268;228;...;81;276;237;...;74;220;200;...;76;239;215;...;81;256;231;...;93;280;258;...;94;306;279
"Ilirska Bistrica";"Hoteli in podobni nastanitveni objekti";5;49;126;108;5;49;125;108;5;47;124;108;5;47;124;108;5;47;124;108;6;52;147;129;7;59;161;143;7;57;162;141
"Ilirska Bistrica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ilirska Bistrica";"Ostali nastanitveni objekti";...;31;141;118;...;31;143;120;...;34;152;129;...;27;96;92;...;29;115;107;...;29;109;102;...;34;119;115;...;37;144;138
"Ivanèna Gorica";"Skupine nastanitvenih objektov - SKUPAJ";...;54;127;121;...;63;141;135;...;52;117;115;...;52;117;115;...;52;117;115;...;41;101;97;...;36;73;70;...;34;72;66
"Ivanèna Gorica";"Hoteli in podobni nastanitveni objekti";2;24;52;52;2;24;52;52;3;30;64;64;3;30;64;64;3;30;64;64;2;20;36;36;2;20;36;36;2;20;36;36
"Ivanèna Gorica";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Ivanèna Gorica";"Ostali nastanitveni objekti";...;30;75;69;...;39;89;83;...;22;53;51;...;22;53;51;...;22;53;51;...;21;65;61;...;16;37;34;...;14;36;30
"Juršinci";"Skupine nastanitvenih objektov - SKUPAJ";...;4;8;8;...;4;8;8;...;9;23;23;...;7;19;19;...;13;41;41;...;8;19;19;...;8;19;19;...;11;25;25
"Juršinci";"Hoteli in podobni nastanitveni objekti";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Juršinci";"Kampi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"Juršinci";"Ostali nastanitveni objekti";...;4;8;8;...;4;8;8;...;9;23;23;...;7;19;19;...;13;41;41;...;8;19;19;...;8;19;19;...;11;25;25
"Kanal";"Skupine nastanitvenih objektov - SKUPAJ";...;46;178;178;...;46;178;178;...;50;195;186;...;55;243;227;...;56;243;236;...;51;237;228;...;51;226;215;...;46;212;205
"Kanal";"Hoteli in podobni nastanitveni objekti";1;9;29;29;1;9;29;29;1;11;31;31;1;11;39;31;1;11;31;31;2;12;35;33;1;11;29;29;1;8;29;29
"Kanal";"Kampi";1;30;120;120;1;30;120;120;1;30;120;120;1;30;120;120;1;30;120;120;1;30;120;120;1;30;120;120;1;30;120;120
"Kanal";"Ostali nastanitveni objekti";...;7;29;29;...;7;29;29;...;9;44;35;...;14;84;76;...;15;92;85;...;9;82;75;...;10;77;66;...;8;63;56
